model,file,token_count,iso_script,iso_639_3,script,name,cc_pages,speakers,script_prevalence,cc_spk_rank
Qwen/Qwen3.6-35B-A3B,sag_Latn.dev,51582,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
facebook/nllb-moe-54b,sag_Latn.dev,40109,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,sag_Latn.dev,51738,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
meta-llama/Llama-3.3-70B-Instruct,sag_Latn.dev,53232,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
allenai/Olmo-3-1125-32B,sag_Latn.dev,53760,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
allenai/Olmo-3.1-32B-Instruct,sag_Latn.dev,53760,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
meta-llama/Llama-3.2-3B-Instruct,sag_Latn.dev,53232,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,sag_Latn.dev,53659,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
CohereLabs/tiny-aya-base,sag_Latn.dev,49062,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
deepseek-ai/DeepSeek-V4-Flash,sag_Latn.dev,52690,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
tiiuae/Falcon3-7B-Instruct,sag_Latn.dev,53608,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
mistralai/Ministral-3-8B-Instruct-2512,sag_Latn.dev,51738,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
microsoft/phi-4,sag_Latn.dev,53760,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
Qwen/Qwen3-8B,sag_Latn.dev,53659,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
moonshotai/Kimi-K3,sag_Latn.dev,53229,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sag_Latn.dev,45151,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
meta-llama/Llama-2-7b-hf,sag_Latn.dev,58597,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,sag_Latn.dev,51738,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
CohereLabs/aya-expanse-8b,sag_Latn.dev,50878,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
deepseek-ai/DeepSeek-V4.1-Flash,sag_Latn.dev,52690,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
meta-models/Muse-Glimmer-30B,sag_Latn.dev,49075,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
google/gemma-4-E4B-it,sag_Latn.dev,48939,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
ibm-granite/granite-4.1-3b,sag_Latn.dev,53760,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
facebook/nllb-200-3.3B,sag_Latn.dev,40109,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
CohereLabs/c4ai-command-r-08-2024,sag_Latn.dev,50878,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
gpt-5,sag_Latn.dev,46336,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
gpt-6-astra,sag_Latn.dev,46336,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
claude-opus-4-8,sag_Latn.dev,74735,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
claude-fable-5,sag_Latn.dev,74735,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
gemini-3.1-pro-preview,sag_Latn.dev,48940,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
gemini-3.8-flash,sag_Latn.dev,48940,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
openai/gpt-oss-20b,san_Deva.dev,53368,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
CohereLabs/command-a-plus-05-2026-bf16,san_Deva.dev,57389,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
meta-llama/Llama-4-Scout-17B-16E-Instruct,san_Deva.dev,56323,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
zai-org/GLM-5.3,san_Deva.dev,116300,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
google/gemma-3-4b-it,san_Deva.dev,46868,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,san_Deva.dev,1888,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
ibm-granite/granite-4.1-8b,san_Deva.dev,130313,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
CohereLabs/c4ai-command-a-03-2025,san_Deva.dev,92532,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
Qwen/Qwen3.6-35B-A3B,san_Deva.dev,89787,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
facebook/nllb-moe-54b,san_Deva.dev,40599,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,san_Deva.dev,60880,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
meta-llama/Llama-3.3-70B-Instruct,san_Deva.dev,68840,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
allenai/Olmo-3-1125-32B,san_Deva.dev,130313,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
allenai/Olmo-3.1-32B-Instruct,san_Deva.dev,130313,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
meta-llama/Llama-3.2-3B-Instruct,san_Deva.dev,68840,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,san_Deva.dev,120963,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
CohereLabs/tiny-aya-base,san_Deva.dev,97129,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
deepseek-ai/DeepSeek-V4-Flash,san_Deva.dev,74391,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
tiiuae/Falcon3-7B-Instruct,san_Deva.dev,127877,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
mistralai/Ministral-3-8B-Instruct-2512,san_Deva.dev,60880,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
microsoft/phi-4,san_Deva.dev,130313,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
Qwen/Qwen3-8B,san_Deva.dev,120963,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
moonshotai/Kimi-K3,san_Deva.dev,74122,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,san_Deva.dev,1444,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
meta-llama/Llama-2-7b-hf,san_Deva.dev,136741,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,san_Deva.dev,60880,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
CohereLabs/aya-expanse-8b,san_Deva.dev,92530,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
deepseek-ai/DeepSeek-V4.1-Flash,san_Deva.dev,74391,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
meta-models/Muse-Glimmer-30B,san_Deva.dev,56323,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
google/gemma-4-E4B-it,san_Deva.dev,46867,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
ibm-granite/granite-4.1-3b,san_Deva.dev,130313,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
facebook/nllb-200-3.3B,san_Deva.dev,40599,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
CohereLabs/c4ai-command-r-08-2024,san_Deva.dev,92530,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
gpt-5,san_Deva.dev,53374,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
gpt-6-astra,san_Deva.dev,53374,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
claude-opus-4-8,san_Deva.dev,100460,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
claude-fable-5,san_Deva.dev,100460,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
gemini-3.1-pro-preview,san_Deva.dev,46868,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
gemini-3.8-flash,san_Deva.dev,46868,san_Deva,san,Deva,Sanskrit,61633.0,31420.0,,94
openai/gpt-oss-20b,sat_Olck.dev,351837,sat_Olck,sat,Olck,Santali,,7300000.0,,160
CohereLabs/command-a-plus-05-2026-bf16,sat_Olck.dev,330972,sat_Olck,sat,Olck,Santali,,7300000.0,,160
meta-llama/Llama-4-Scout-17B-16E-Instruct,sat_Olck.dev,243111,sat_Olck,sat,Olck,Santali,,7300000.0,,160
zai-org/GLM-5.3,sat_Olck.dev,330991,sat_Olck,sat,Olck,Santali,,7300000.0,,160
google/gemma-3-4b-it,sat_Olck.dev,136824,sat_Olck,sat,Olck,Santali,,7300000.0,,160
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,sat_Olck.dev,774,sat_Olck,sat,Olck,Santali,,7300000.0,,160
ibm-granite/granite-4.1-8b,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
CohereLabs/c4ai-command-a-03-2025,sat_Olck.dev,327438,sat_Olck,sat,Olck,Santali,,7300000.0,,160
Qwen/Qwen3.6-35B-A3B,sat_Olck.dev,331012,sat_Olck,sat,Olck,Santali,,7300000.0,,160
facebook/nllb-moe-54b,sat_Olck.dev,72492,sat_Olck,sat,Olck,Santali,,7300000.0,,160
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
meta-llama/Llama-3.3-70B-Instruct,sat_Olck.dev,330986,sat_Olck,sat,Olck,Santali,,7300000.0,,160
allenai/Olmo-3-1125-32B,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
allenai/Olmo-3.1-32B-Instruct,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
meta-llama/Llama-3.2-3B-Instruct,sat_Olck.dev,330986,sat_Olck,sat,Olck,Santali,,7300000.0,,160
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,sat_Olck.dev,235584,sat_Olck,sat,Olck,Santali,,7300000.0,,160
CohereLabs/tiny-aya-base,sat_Olck.dev,328449,sat_Olck,sat,Olck,Santali,,7300000.0,,160
deepseek-ai/DeepSeek-V4-Flash,sat_Olck.dev,166858,sat_Olck,sat,Olck,Santali,,7300000.0,,160
tiiuae/Falcon3-7B-Instruct,sat_Olck.dev,327279,sat_Olck,sat,Olck,Santali,,7300000.0,,160
mistralai/Ministral-3-8B-Instruct-2512,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
microsoft/phi-4,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
Qwen/Qwen3-8B,sat_Olck.dev,235584,sat_Olck,sat,Olck,Santali,,7300000.0,,160
moonshotai/Kimi-K3,sat_Olck.dev,193280,sat_Olck,sat,Olck,Santali,,7300000.0,,160
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sat_Olck.dev,772,sat_Olck,sat,Olck,Santali,,7300000.0,,160
meta-llama/Llama-2-7b-hf,sat_Olck.dev,352510,sat_Olck,sat,Olck,Santali,,7300000.0,,160
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
CohereLabs/aya-expanse-8b,sat_Olck.dev,327436,sat_Olck,sat,Olck,Santali,,7300000.0,,160
deepseek-ai/DeepSeek-V4.1-Flash,sat_Olck.dev,166858,sat_Olck,sat,Olck,Santali,,7300000.0,,160
meta-models/Muse-Glimmer-30B,sat_Olck.dev,243111,sat_Olck,sat,Olck,Santali,,7300000.0,,160
google/gemma-4-E4B-it,sat_Olck.dev,136823,sat_Olck,sat,Olck,Santali,,7300000.0,,160
ibm-granite/granite-4.1-3b,sat_Olck.dev,330995,sat_Olck,sat,Olck,Santali,,7300000.0,,160
facebook/nllb-200-3.3B,sat_Olck.dev,72492,sat_Olck,sat,Olck,Santali,,7300000.0,,160
CohereLabs/c4ai-command-r-08-2024,sat_Olck.dev,327436,sat_Olck,sat,Olck,Santali,,7300000.0,,160
gpt-5,sat_Olck.dev,351843,sat_Olck,sat,Olck,Santali,,7300000.0,,160
gpt-6-astra,sat_Olck.dev,351843,sat_Olck,sat,Olck,Santali,,7300000.0,,160
claude-opus-4-8,sat_Olck.dev,376992,sat_Olck,sat,Olck,Santali,,7300000.0,,160
claude-fable-5,sat_Olck.dev,376992,sat_Olck,sat,Olck,Santali,,7300000.0,,160
gemini-3.1-pro-preview,sat_Olck.dev,136824,sat_Olck,sat,Olck,Santali,,7300000.0,,160
gemini-3.8-flash,sat_Olck.dev,136824,sat_Olck,sat,Olck,Santali,,7300000.0,,160
openai/gpt-oss-20b,scn_Latn.dev,46420,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
CohereLabs/command-a-plus-05-2026-bf16,scn_Latn.dev,46098,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
meta-llama/Llama-4-Scout-17B-16E-Instruct,scn_Latn.dev,46461,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
zai-org/GLM-5.3,scn_Latn.dev,50098,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
google/gemma-3-4b-it,scn_Latn.dev,47592,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,scn_Latn.dev,46906,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
ibm-granite/granite-4.1-8b,scn_Latn.dev,51756,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
CohereLabs/c4ai-command-a-03-2025,scn_Latn.dev,47471,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
Qwen/Qwen3.6-35B-A3B,scn_Latn.dev,48798,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
facebook/nllb-moe-54b,scn_Latn.dev,41775,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,scn_Latn.dev,48892,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
meta-llama/Llama-3.3-70B-Instruct,scn_Latn.dev,51179,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
allenai/Olmo-3-1125-32B,scn_Latn.dev,51756,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
allenai/Olmo-3.1-32B-Instruct,scn_Latn.dev,51756,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
meta-llama/Llama-3.2-3B-Instruct,scn_Latn.dev,51179,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,scn_Latn.dev,51231,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
CohereLabs/tiny-aya-base,scn_Latn.dev,48404,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
deepseek-ai/DeepSeek-V4-Flash,scn_Latn.dev,50132,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
tiiuae/Falcon3-7B-Instruct,scn_Latn.dev,52528,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
mistralai/Ministral-3-8B-Instruct-2512,scn_Latn.dev,48892,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
microsoft/phi-4,scn_Latn.dev,51756,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
Qwen/Qwen3-8B,scn_Latn.dev,51231,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
moonshotai/Kimi-K3,scn_Latn.dev,51786,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,scn_Latn.dev,46129,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
meta-llama/Llama-2-7b-hf,scn_Latn.dev,54806,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,scn_Latn.dev,48892,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
CohereLabs/aya-expanse-8b,scn_Latn.dev,47469,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
deepseek-ai/DeepSeek-V4.1-Flash,scn_Latn.dev,50132,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
meta-models/Muse-Glimmer-30B,scn_Latn.dev,46461,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
google/gemma-4-E4B-it,scn_Latn.dev,47591,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
ibm-granite/granite-4.1-3b,scn_Latn.dev,51756,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
facebook/nllb-200-3.3B,scn_Latn.dev,41775,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
CohereLabs/c4ai-command-r-08-2024,scn_Latn.dev,47469,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
gpt-5,scn_Latn.dev,46426,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
gpt-6-astra,scn_Latn.dev,46426,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
claude-opus-4-8,scn_Latn.dev,70126,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
claude-fable-5,scn_Latn.dev,70126,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
gemini-3.1-pro-preview,scn_Latn.dev,47592,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
gemini-3.8-flash,scn_Latn.dev,47592,scn_Latn,scn,Latn,Sicilian,,5000000.0,,164
openai/gpt-oss-20b,shn_Mymr.dev,202214,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
CohereLabs/command-a-plus-05-2026-bf16,shn_Mymr.dev,356093,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
meta-llama/Llama-4-Scout-17B-16E-Instruct,shn_Mymr.dev,224263,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
zai-org/GLM-5.3,shn_Mymr.dev,173210,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
google/gemma-3-4b-it,shn_Mymr.dev,133252,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,shn_Mymr.dev,4503,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
ibm-granite/granite-4.1-8b,shn_Mymr.dev,387801,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
CohereLabs/c4ai-command-a-03-2025,shn_Mymr.dev,326028,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
Qwen/Qwen3.6-35B-A3B,shn_Mymr.dev,228536,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
facebook/nllb-moe-54b,shn_Mymr.dev,56114,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,shn_Mymr.dev,245131,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
meta-llama/Llama-3.3-70B-Instruct,shn_Mymr.dev,382841,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
allenai/Olmo-3-1125-32B,shn_Mymr.dev,387801,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
allenai/Olmo-3.1-32B-Instruct,shn_Mymr.dev,387801,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
meta-llama/Llama-3.2-3B-Instruct,shn_Mymr.dev,382841,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,shn_Mymr.dev,275007,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
CohereLabs/tiny-aya-base,shn_Mymr.dev,212460,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
deepseek-ai/DeepSeek-V4-Flash,shn_Mymr.dev,205054,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
tiiuae/Falcon3-7B-Instruct,shn_Mymr.dev,388431,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
mistralai/Ministral-3-8B-Instruct-2512,shn_Mymr.dev,245131,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
microsoft/phi-4,shn_Mymr.dev,387801,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
Qwen/Qwen3-8B,shn_Mymr.dev,275007,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
moonshotai/Kimi-K3,shn_Mymr.dev,156932,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,shn_Mymr.dev,4019,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
meta-llama/Llama-2-7b-hf,shn_Mymr.dev,349995,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,shn_Mymr.dev,245131,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
CohereLabs/aya-expanse-8b,shn_Mymr.dev,326026,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
deepseek-ai/DeepSeek-V4.1-Flash,shn_Mymr.dev,205054,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
meta-models/Muse-Glimmer-30B,shn_Mymr.dev,224263,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
google/gemma-4-E4B-it,shn_Mymr.dev,133251,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
ibm-granite/granite-4.1-3b,shn_Mymr.dev,387801,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
facebook/nllb-200-3.3B,shn_Mymr.dev,56114,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
CohereLabs/c4ai-command-r-08-2024,shn_Mymr.dev,326026,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
gpt-5,shn_Mymr.dev,202220,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
gpt-6-astra,shn_Mymr.dev,202220,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
claude-opus-4-8,shn_Mymr.dev,284436,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
claude-fable-5,shn_Mymr.dev,284436,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
gemini-3.1-pro-preview,shn_Mymr.dev,133252,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
gemini-3.8-flash,shn_Mymr.dev,133252,shn_Mymr,shn,Mymr,Shan,,3600000.0,,173
openai/gpt-oss-20b,sin_Sinh.dev,70234,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
CohereLabs/command-a-plus-05-2026-bf16,sin_Sinh.dev,172701,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
meta-llama/Llama-4-Scout-17B-16E-Instruct,sin_Sinh.dev,71286,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
zai-org/GLM-5.3,sin_Sinh.dev,227454,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
google/gemma-3-4b-it,sin_Sinh.dev,61176,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,sin_Sinh.dev,2410,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
ibm-granite/granite-4.1-8b,sin_Sinh.dev,228748,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
CohereLabs/c4ai-command-a-03-2025,sin_Sinh.dev,207969,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
Qwen/Qwen3.6-35B-A3B,sin_Sinh.dev,109303,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
facebook/nllb-moe-54b,sin_Sinh.dev,49265,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,sin_Sinh.dev,332416,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
meta-llama/Llama-3.3-70B-Instruct,sin_Sinh.dev,227420,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
allenai/Olmo-3-1125-32B,sin_Sinh.dev,228748,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
allenai/Olmo-3.1-32B-Instruct,sin_Sinh.dev,228748,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
meta-llama/Llama-3.2-3B-Instruct,sin_Sinh.dev,227420,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,sin_Sinh.dev,184016,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
CohereLabs/tiny-aya-base,sin_Sinh.dev,311096,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
deepseek-ai/DeepSeek-V4-Flash,sin_Sinh.dev,119946,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
tiiuae/Falcon3-7B-Instruct,sin_Sinh.dev,314892,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
mistralai/Ministral-3-8B-Instruct-2512,sin_Sinh.dev,332416,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
microsoft/phi-4,sin_Sinh.dev,228748,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
Qwen/Qwen3-8B,sin_Sinh.dev,184016,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
moonshotai/Kimi-K3,sin_Sinh.dev,107437,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,sin_Sinh.dev,1940,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
meta-llama/Llama-2-7b-hf,sin_Sinh.dev,234855,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,sin_Sinh.dev,332416,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
CohereLabs/aya-expanse-8b,sin_Sinh.dev,207967,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
deepseek-ai/DeepSeek-V4.1-Flash,sin_Sinh.dev,119946,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
meta-models/Muse-Glimmer-30B,sin_Sinh.dev,71286,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
google/gemma-4-E4B-it,sin_Sinh.dev,61175,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
ibm-granite/granite-4.1-3b,sin_Sinh.dev,228748,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
facebook/nllb-200-3.3B,sin_Sinh.dev,49265,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
CohereLabs/c4ai-command-r-08-2024,sin_Sinh.dev,207967,sin_Sinh,sin,Sinh,Sinhala,198816.0,16000000.0,,71
