model,N,gini
facebook/nllb-200-3.3B,72,0.0753515994735281
facebook/nllb-200-3.3B,73,0.07578663983120904
facebook/nllb-200-3.3B,74,0.07524690799658429
facebook/nllb-200-3.3B,75,0.07493004331595854
facebook/nllb-200-3.3B,76,0.07433773479530559
facebook/nllb-200-3.3B,77,0.07423246770131686
facebook/nllb-200-3.3B,78,0.07430621784889357
facebook/nllb-200-3.3B,79,0.07518510024102376
facebook/nllb-200-3.3B,80,0.07463222129063452
facebook/nllb-200-3.3B,81,0.0742527414434293
facebook/nllb-200-3.3B,82,0.07440047472735589
facebook/nllb-200-3.3B,83,0.0740859788206889
facebook/nllb-200-3.3B,84,0.07422984021434376
facebook/nllb-200-3.3B,85,0.0737420445582706
facebook/nllb-200-3.3B,86,0.07366656220041623
facebook/nllb-200-3.3B,87,0.07335275399766727
facebook/nllb-200-3.3B,88,0.07294908956142332
facebook/nllb-200-3.3B,89,0.07251033837798904
facebook/nllb-200-3.3B,90,0.07342822709618235
facebook/nllb-200-3.3B,91,0.07335165890814999
facebook/nllb-200-3.3B,92,0.07304537631660013
facebook/nllb-200-3.3B,93,0.07284756712605134
facebook/nllb-200-3.3B,94,0.072573052202199
facebook/nllb-200-3.3B,95,0.07211833922089617
facebook/nllb-200-3.3B,96,0.07237643447350961
facebook/nllb-200-3.3B,97,0.07193509636287065
facebook/nllb-200-3.3B,98,0.07151221990500911
facebook/nllb-200-3.3B,99,0.0720979669657158
facebook/nllb-200-3.3B,100,0.07170578327733157
facebook/nllb-200-3.3B,101,0.07137117740990018
facebook/nllb-200-3.3B,102,0.07268809851760061
facebook/nllb-200-3.3B,103,0.07241855994109381
facebook/nllb-200-3.3B,104,0.07272870843589074
facebook/nllb-200-3.3B,105,0.0724126364415143
facebook/nllb-200-3.3B,106,0.07200237293268152
facebook/nllb-200-3.3B,107,0.07269801342222637
facebook/nllb-200-3.3B,108,0.0725711784770251
facebook/nllb-200-3.3B,109,0.07228262226845183
facebook/nllb-200-3.3B,110,0.07203340365832323
facebook/nllb-200-3.3B,111,0.07165238703692567
facebook/nllb-200-3.3B,112,0.07230832677862509
facebook/nllb-200-3.3B,113,0.07193667941267434
facebook/nllb-200-3.3B,114,0.07196922652717697
facebook/nllb-200-3.3B,115,0.07171097502272095
facebook/nllb-200-3.3B,116,0.07155260782597272
facebook/nllb-200-3.3B,117,0.071473892761587
facebook/nllb-200-3.3B,118,0.07117861884093823
facebook/nllb-200-3.3B,119,0.0714001162925133
facebook/nllb-200-3.3B,120,0.07109074884052702
facebook/nllb-200-3.3B,121,0.07074030273725906
facebook/nllb-200-3.3B,122,0.07048882341995388
facebook/nllb-200-3.3B,123,0.07046045219667563
facebook/nllb-200-3.3B,124,0.07012037443664187
facebook/nllb-200-3.3B,125,0.0697816094514867
facebook/nllb-200-3.3B,126,0.06945934629697548
facebook/nllb-200-3.3B,127,0.06912610563097665
facebook/nllb-200-3.3B,128,0.06924191191361029
facebook/nllb-200-3.3B,129,0.06892291754681468
facebook/nllb-200-3.3B,130,0.06862101434520795
facebook/nllb-200-3.3B,131,0.07023663745952646
facebook/nllb-200-3.3B,132,0.07118648954403528
facebook/nllb-200-3.3B,133,0.0717733802690359
facebook/nllb-200-3.3B,134,0.07146141959601793
facebook/nllb-200-3.3B,135,0.07113456343564173
facebook/nllb-200-3.3B,136,0.07083921967883833
facebook/nllb-200-3.3B,137,0.07059266282158849
facebook/nllb-200-3.3B,138,0.0704051101881884
facebook/nllb-200-3.3B,139,0.07018119621357388
facebook/nllb-200-3.3B,140,0.06990350102698217
facebook/nllb-200-3.3B,141,0.06970664275968042
facebook/nllb-200-3.3B,142,0.06943297376818114
facebook/nllb-200-3.3B,143,0.06920658388359424
facebook/nllb-200-3.3B,144,0.06897677267667701
facebook/nllb-200-3.3B,145,0.06873495488167136
facebook/nllb-200-3.3B,146,0.06845581037631954
facebook/nllb-200-3.3B,147,0.06816661375543243
facebook/nllb-200-3.3B,148,0.06787954009398312
facebook/nllb-200-3.3B,149,0.06776441253048882
facebook/nllb-200-3.3B,150,0.06804895364820984
facebook/nllb-200-3.3B,151,0.06778461227081367
facebook/nllb-200-3.3B,152,0.06797478147398128
facebook/nllb-200-3.3B,153,0.06772501066389158
facebook/nllb-200-3.3B,154,0.0675122293333088
facebook/nllb-200-3.3B,155,0.06727942047063995
facebook/nllb-200-3.3B,156,0.06702068184259957
facebook/nllb-200-3.3B,157,0.0671556658308805
facebook/nllb-200-3.3B,158,0.06914043351425803
facebook/nllb-200-3.3B,159,0.06901381962199005
facebook/nllb-200-3.3B,160,0.07330417515430487
facebook/nllb-200-3.3B,161,0.07309863491009061
facebook/nllb-200-3.3B,162,0.07287762842253787
facebook/nllb-200-3.3B,163,0.07263890829629016
facebook/nllb-200-3.3B,164,0.07253461713225984
facebook/nllb-200-3.3B,165,0.07286374043107924
facebook/nllb-200-3.3B,166,0.07258337328572217
facebook/nllb-200-3.3B,167,0.07233182078261491
facebook/nllb-200-3.3B,168,0.07267067603022692
facebook/nllb-200-3.3B,169,0.07414749860676784
facebook/nllb-200-3.3B,170,0.07394422199978767
facebook/nllb-200-3.3B,171,0.07537449874205415
facebook/nllb-200-3.3B,172,0.07574959660756986
facebook/nllb-200-3.3B,173,0.07730666325947433
facebook/nllb-200-3.3B,174,0.07927040875177216
facebook/nllb-200-3.3B,175,0.07945090622235607
facebook/nllb-200-3.3B,176,0.07955527411990504
facebook/nllb-200-3.3B,177,0.08324740621663018
facebook/nllb-200-3.3B,178,0.08297051341886497
facebook/nllb-200-3.3B,179,0.08317278603253109
facebook/nllb-200-3.3B,180,0.08299762851855563
facebook/nllb-200-3.3B,181,0.08279544748333056
facebook/nllb-200-3.3B,182,0.08342440036370036
facebook/nllb-200-3.3B,183,0.08355738934918922
facebook/nllb-200-3.3B,184,0.08338828899480744
facebook/nllb-200-3.3B,185,0.08314169546614925
facebook/nllb-200-3.3B,186,0.08325857299779327
facebook/nllb-200-3.3B,187,0.0829747031589414
facebook/nllb-200-3.3B,188,0.08281730209209504
facebook/nllb-200-3.3B,189,0.08261513141012289
facebook/nllb-200-3.3B,190,0.0837063546816681
facebook/nllb-200-3.3B,191,0.08345134135035459
facebook/nllb-200-3.3B,192,0.08319279944693658
facebook/nllb-200-3.3B,193,0.08320015787940749
facebook/nllb-200-3.3B,194,0.08299362435869528
facebook/nllb-200-3.3B,195,0.08275484393923249
facebook/nllb-200-3.3B,196,0.0829421601796072
facebook/nllb-200-3.3B,197,0.08270000767154673
facebook/nllb-200-3.3B,198,0.08270195500499966
facebook/nllb-200-3.3B,199,0.08556415539782503
facebook/nllb-200-3.3B,200,0.08552888585551788
facebook/nllb-200-3.3B,201,0.08531322830155275
facebook/nllb-200-3.3B,202,0.08511077940798173
facebook/nllb-200-3.3B,203,0.08484867184389411
CohereLabs/c4ai-command-r-08-2024,2,0.05943122652079347
CohereLabs/c4ai-command-r-08-2024,3,0.056513379881153014
CohereLabs/c4ai-command-r-08-2024,4,0.05079494241362048
CohereLabs/c4ai-command-r-08-2024,5,0.04724718825205043
CohereLabs/c4ai-command-r-08-2024,6,0.04247786407898935
CohereLabs/c4ai-command-r-08-2024,7,0.05088704435890201
CohereLabs/c4ai-command-r-08-2024,8,0.05427039221118446
CohereLabs/c4ai-command-r-08-2024,9,0.05263518870590289
CohereLabs/c4ai-command-r-08-2024,10,0.051456683012699456
CohereLabs/c4ai-command-r-08-2024,11,0.051233899232677294
CohereLabs/c4ai-command-r-08-2024,12,0.04885416989787661
CohereLabs/c4ai-command-r-08-2024,13,0.04715951887348213
CohereLabs/c4ai-command-r-08-2024,14,0.045326246733149
CohereLabs/c4ai-command-r-08-2024,15,0.047105949047668405
CohereLabs/c4ai-command-r-08-2024,16,0.046444082623980476
CohereLabs/c4ai-command-r-08-2024,17,0.04482710576747184
CohereLabs/c4ai-command-r-08-2024,18,0.04670706286421744
CohereLabs/c4ai-command-r-08-2024,19,0.055484815160169454
CohereLabs/c4ai-command-r-08-2024,20,0.058786804239656876
CohereLabs/c4ai-command-r-08-2024,21,0.08718037688931912
CohereLabs/c4ai-command-r-08-2024,22,0.08528250889653943
CohereLabs/c4ai-command-r-08-2024,23,0.08929332100419529
CohereLabs/c4ai-command-r-08-2024,24,0.10199555685237405
CohereLabs/c4ai-command-r-08-2024,25,0.10099903532098553
CohereLabs/c4ai-command-r-08-2024,26,0.10144815745926117
CohereLabs/c4ai-command-r-08-2024,27,0.10325922078042638
CohereLabs/c4ai-command-r-08-2024,28,0.10868991081213952
CohereLabs/c4ai-command-r-08-2024,29,0.16366393643673316
CohereLabs/c4ai-command-r-08-2024,30,0.16108536358316927
CohereLabs/c4ai-command-r-08-2024,31,0.16065621427046795
CohereLabs/c4ai-command-r-08-2024,32,0.15751586605202839
CohereLabs/c4ai-command-r-08-2024,33,0.15929083501395036
CohereLabs/c4ai-command-r-08-2024,34,0.17677700660045703
CohereLabs/c4ai-command-r-08-2024,35,0.17459567948917765
CohereLabs/c4ai-command-r-08-2024,36,0.17180198818806014
CohereLabs/c4ai-command-r-08-2024,37,0.17124358665569162
CohereLabs/c4ai-command-r-08-2024,38,0.16901340930570186
CohereLabs/c4ai-command-r-08-2024,39,0.16726604250794797
CohereLabs/c4ai-command-r-08-2024,40,0.20539737895554322
CohereLabs/c4ai-command-r-08-2024,41,0.2050290744232781
CohereLabs/c4ai-command-r-08-2024,42,0.20407839066930444
CohereLabs/c4ai-command-r-08-2024,43,0.2147413416289803
CohereLabs/c4ai-command-r-08-2024,44,0.21198594244718527
CohereLabs/c4ai-command-r-08-2024,45,0.20950141173718584
CohereLabs/c4ai-command-r-08-2024,46,0.2097574468165917
CohereLabs/c4ai-command-r-08-2024,47,0.24106807437294786
CohereLabs/c4ai-command-r-08-2024,48,0.2611776093969018
CohereLabs/c4ai-command-r-08-2024,49,0.2612231779568457
CohereLabs/c4ai-command-r-08-2024,50,0.25824069666201055
CohereLabs/c4ai-command-r-08-2024,51,0.2557628960817149
CohereLabs/c4ai-command-r-08-2024,52,0.2530592040572601
CohereLabs/c4ai-command-r-08-2024,53,0.2553664183418356
CohereLabs/c4ai-command-r-08-2024,54,0.25410314137375045
CohereLabs/c4ai-command-r-08-2024,55,0.26978997693036577
CohereLabs/c4ai-command-r-08-2024,56,0.27349414997566535
CohereLabs/c4ai-command-r-08-2024,57,0.27105437902707785
CohereLabs/c4ai-command-r-08-2024,58,0.30124859360783907
CohereLabs/c4ai-command-r-08-2024,59,0.3209244078482232
CohereLabs/c4ai-command-r-08-2024,60,0.3391863650348186
CohereLabs/c4ai-command-r-08-2024,61,0.33725009543459805
CohereLabs/c4ai-command-r-08-2024,62,0.3348646899336494
CohereLabs/c4ai-command-r-08-2024,63,0.35119528891654017
CohereLabs/c4ai-command-r-08-2024,64,0.3490979171333304
CohereLabs/c4ai-command-r-08-2024,65,0.35915487362969234
CohereLabs/c4ai-command-r-08-2024,66,0.35672425128600005
CohereLabs/c4ai-command-r-08-2024,67,0.35425665525303973
CohereLabs/c4ai-command-r-08-2024,68,0.3677884766351489
CohereLabs/c4ai-command-r-08-2024,69,0.3656016801635342
CohereLabs/c4ai-command-r-08-2024,70,0.36319089143416416
CohereLabs/c4ai-command-r-08-2024,71,0.3711868651457533
CohereLabs/c4ai-command-r-08-2024,72,0.36998589845899166
CohereLabs/c4ai-command-r-08-2024,73,0.3765558622290768
CohereLabs/c4ai-command-r-08-2024,74,0.3744133698785581
CohereLabs/c4ai-command-r-08-2024,75,0.38553913640216897
CohereLabs/c4ai-command-r-08-2024,76,0.38393486064320714
CohereLabs/c4ai-command-r-08-2024,77,0.38183086200327
CohereLabs/c4ai-command-r-08-2024,78,0.37979194011691186
CohereLabs/c4ai-command-r-08-2024,79,0.377825963090505
CohereLabs/c4ai-command-r-08-2024,80,0.3758892853212146
CohereLabs/c4ai-command-r-08-2024,81,0.3738802258564209
CohereLabs/c4ai-command-r-08-2024,82,0.3826806606549684
CohereLabs/c4ai-command-r-08-2024,83,0.38070284858580195
CohereLabs/c4ai-command-r-08-2024,84,0.37879376356677663
CohereLabs/c4ai-command-r-08-2024,85,0.3808180197970463
CohereLabs/c4ai-command-r-08-2024,86,0.37927386830169296
CohereLabs/c4ai-command-r-08-2024,87,0.37803041653774727
CohereLabs/c4ai-command-r-08-2024,88,0.3764369367322926
CohereLabs/c4ai-command-r-08-2024,89,0.3746518924779898
CohereLabs/c4ai-command-r-08-2024,90,0.3739301884912063
CohereLabs/c4ai-command-r-08-2024,91,0.37209660860036453
CohereLabs/c4ai-command-r-08-2024,92,0.3736054473012931
CohereLabs/c4ai-command-r-08-2024,93,0.3721550434305161
CohereLabs/c4ai-command-r-08-2024,94,0.3710351855550147
CohereLabs/c4ai-command-r-08-2024,95,0.36939806865775804
CohereLabs/c4ai-command-r-08-2024,96,0.3685279929693235
CohereLabs/c4ai-command-r-08-2024,97,0.36701557392835893
CohereLabs/c4ai-command-r-08-2024,98,0.36546529968491814
CohereLabs/c4ai-command-r-08-2024,99,0.3637713280088182
CohereLabs/c4ai-command-r-08-2024,100,0.36220754186698234
CohereLabs/c4ai-command-r-08-2024,101,0.3605538238074306
CohereLabs/c4ai-command-r-08-2024,102,0.3590212699718234
CohereLabs/c4ai-command-r-08-2024,103,0.3586832600440073
CohereLabs/c4ai-command-r-08-2024,104,0.357077545268613
CohereLabs/c4ai-command-r-08-2024,105,0.35558154231425143
CohereLabs/c4ai-command-r-08-2024,106,0.35397064679197965
CohereLabs/c4ai-command-r-08-2024,107,0.35333127616598214
CohereLabs/c4ai-command-r-08-2024,108,0.3594406553175291
CohereLabs/c4ai-command-r-08-2024,109,0.35810714051543524
CohereLabs/c4ai-command-r-08-2024,110,0.35677491230387837
CohereLabs/c4ai-command-r-08-2024,111,0.3555572764157302
CohereLabs/c4ai-command-r-08-2024,112,0.35406531408888275
CohereLabs/c4ai-command-r-08-2024,113,0.35274020998642297
CohereLabs/c4ai-command-r-08-2024,114,0.35142226254551856
CohereLabs/c4ai-command-r-08-2024,115,0.34997764349021954
CohereLabs/c4ai-command-r-08-2024,116,0.34851222993922404
CohereLabs/c4ai-command-r-08-2024,117,0.350843225031781
CohereLabs/c4ai-command-r-08-2024,118,0.3495947036713676
CohereLabs/c4ai-command-r-08-2024,119,0.3486182967613707
CohereLabs/c4ai-command-r-08-2024,120,0.3474821340176437
CohereLabs/c4ai-command-r-08-2024,121,0.3464776402606058
CohereLabs/c4ai-command-r-08-2024,122,0.34508257372753315
CohereLabs/c4ai-command-r-08-2024,123,0.34369814785216946
CohereLabs/c4ai-command-r-08-2024,124,0.34241129761423084
CohereLabs/c4ai-command-r-08-2024,125,0.341112413331059
CohereLabs/c4ai-command-r-08-2024,126,0.33980616826887866
CohereLabs/c4ai-command-r-08-2024,127,0.33853083592048927
CohereLabs/c4ai-command-r-08-2024,128,0.34581550782101655
CohereLabs/c4ai-command-r-08-2024,129,0.34449828916974323
CohereLabs/c4ai-command-r-08-2024,130,0.3432823200578099
CohereLabs/c4ai-command-r-08-2024,131,0.3425846525201417
CohereLabs/c4ai-command-r-08-2024,132,0.34177299505361325
CohereLabs/c4ai-command-r-08-2024,133,0.3430087194334128
CohereLabs/c4ai-command-r-08-2024,134,0.3427621338364142
CohereLabs/c4ai-command-r-08-2024,135,0.3426277028850624
CohereLabs/c4ai-command-r-08-2024,136,0.3417662249190243
CohereLabs/c4ai-command-r-08-2024,137,0.3413700630715515
CohereLabs/c4ai-command-r-08-2024,138,0.34054242550124214
CohereLabs/c4ai-command-r-08-2024,139,0.3397083052563261
CohereLabs/c4ai-command-r-08-2024,140,0.33949954400566407
CohereLabs/c4ai-command-r-08-2024,141,0.3386478327661895
CohereLabs/c4ai-command-r-08-2024,142,0.337752275048252
CohereLabs/c4ai-command-r-08-2024,143,0.3370082299157344
CohereLabs/c4ai-command-r-08-2024,144,0.3367354275645167
CohereLabs/c4ai-command-r-08-2024,145,0.3365171622726921
CohereLabs/c4ai-command-r-08-2024,146,0.33573581789228046
CohereLabs/c4ai-command-r-08-2024,147,0.33457892790809773
CohereLabs/c4ai-command-r-08-2024,148,0.33354576115461465
CohereLabs/c4ai-command-r-08-2024,149,0.332755050712914
CohereLabs/c4ai-command-r-08-2024,150,0.33271472235366706
CohereLabs/c4ai-command-r-08-2024,151,0.33182062283146996
CohereLabs/c4ai-command-r-08-2024,152,0.3307650434663425
CohereLabs/c4ai-command-r-08-2024,153,0.32966290244282326
CohereLabs/c4ai-command-r-08-2024,154,0.3285672912117692
CohereLabs/c4ai-command-r-08-2024,155,0.32747042187589015
CohereLabs/c4ai-command-r-08-2024,156,0.3265126698999854
CohereLabs/c4ai-command-r-08-2024,157,0.3262050008911226
CohereLabs/c4ai-command-r-08-2024,158,0.3252704251273333
CohereLabs/c4ai-command-r-08-2024,159,0.32446368552304894
CohereLabs/c4ai-command-r-08-2024,160,0.33535439459702876
CohereLabs/c4ai-command-r-08-2024,161,0.3342973137333338
CohereLabs/c4ai-command-r-08-2024,162,0.33358889800678404
CohereLabs/c4ai-command-r-08-2024,163,0.33264208647329574
CohereLabs/c4ai-command-r-08-2024,164,0.33186259191529666
CohereLabs/c4ai-command-r-08-2024,165,0.3314659393666306
CohereLabs/c4ai-command-r-08-2024,166,0.33068512884988
CohereLabs/c4ai-command-r-08-2024,167,0.329791624401913
CohereLabs/c4ai-command-r-08-2024,168,0.32965827170903617
CohereLabs/c4ai-command-r-08-2024,169,0.32872887508681803
CohereLabs/c4ai-command-r-08-2024,170,0.3279668579208377
CohereLabs/c4ai-command-r-08-2024,171,0.32710831012044483
CohereLabs/c4ai-command-r-08-2024,172,0.3262372574340291
CohereLabs/c4ai-command-r-08-2024,173,0.3361705686686567
CohereLabs/c4ai-command-r-08-2024,174,0.34021648420449035
CohereLabs/c4ai-command-r-08-2024,175,0.3392251655264491
CohereLabs/c4ai-command-r-08-2024,176,0.3382309451242973
CohereLabs/c4ai-command-r-08-2024,177,0.33750102233999635
CohereLabs/c4ai-command-r-08-2024,178,0.3365297240270164
CohereLabs/c4ai-command-r-08-2024,179,0.33568896158253625
CohereLabs/c4ai-command-r-08-2024,180,0.3349037960589405
CohereLabs/c4ai-command-r-08-2024,181,0.3339418736493789
CohereLabs/c4ai-command-r-08-2024,182,0.33561554272129746
CohereLabs/c4ai-command-r-08-2024,183,0.33546323814332024
CohereLabs/c4ai-command-r-08-2024,184,0.33478544572766267
CohereLabs/c4ai-command-r-08-2024,185,0.3346070767754896
CohereLabs/c4ai-command-r-08-2024,186,0.33458888005740284
CohereLabs/c4ai-command-r-08-2024,187,0.3338817615487595
CohereLabs/c4ai-command-r-08-2024,188,0.3329589695983759
CohereLabs/c4ai-command-r-08-2024,189,0.3325173431496964
CohereLabs/c4ai-command-r-08-2024,190,0.3320320724647703
CohereLabs/c4ai-command-r-08-2024,191,0.33185696789734487
CohereLabs/c4ai-command-r-08-2024,192,0.33117010654547285
CohereLabs/c4ai-command-r-08-2024,193,0.33117214423033325
CohereLabs/c4ai-command-r-08-2024,194,0.33062931012806773
CohereLabs/c4ai-command-r-08-2024,195,0.33025240361215236
CohereLabs/c4ai-command-r-08-2024,196,0.3295285726097177
CohereLabs/c4ai-command-r-08-2024,197,0.3292591482494489
CohereLabs/c4ai-command-r-08-2024,198,0.3284327099402775
CohereLabs/c4ai-command-r-08-2024,199,0.33241351286396137
CohereLabs/c4ai-command-r-08-2024,200,0.3317499040368135
CohereLabs/c4ai-command-r-08-2024,201,0.3309432129697498
CohereLabs/c4ai-command-r-08-2024,202,0.3301324395860745
CohereLabs/c4ai-command-r-08-2024,203,0.32962304441885704
gpt-5,2,0.08892053225209562
gpt-5,3,0.07720974744246645
gpt-5,4,0.09785084283517564
gpt-5,5,0.08610090385050762
gpt-5,6,0.07704769908624098
gpt-5,7,0.07222404457767961
gpt-5,8,0.06787478686661119
gpt-5,9,0.0670350301380036
gpt-5,10,0.06525159341524422
gpt-5,11,0.07104467303137474
gpt-5,12,0.07005861108376887
gpt-5,13,0.06708656574931604
gpt-5,14,0.06915484629635471
gpt-5,15,0.06873224133192957
gpt-5,16,0.06735418786932601
gpt-5,17,0.0656565325160905
gpt-5,18,0.07177470974035627
gpt-5,19,0.06986879558632175
gpt-5,20,0.06785485167196614
gpt-5,21,0.08644080265852261
gpt-5,22,0.08616827871285304
gpt-5,23,0.08386687887608724
gpt-5,24,0.0865583956860585
gpt-5,25,0.08501787391349924
gpt-5,26,0.09412180873643128
gpt-5,27,0.0936920583347467
gpt-5,28,0.09199434759393044
gpt-5,29,0.09594918772573147
gpt-5,30,0.09473841404740857
gpt-5,31,0.09437359714560256
gpt-5,32,0.09265007271312764
gpt-5,33,0.09301850741362272
gpt-5,34,0.09157512149811375
gpt-5,35,0.09003851440427835
gpt-5,36,0.0885462180794252
gpt-5,37,0.0880922910187989
gpt-5,38,0.08671287303226571
gpt-5,39,0.08535247057208162
gpt-5,40,0.08498527347615004
gpt-5,41,0.08580809837014303
gpt-5,42,0.08608173320687418
gpt-5,43,0.08511462532839276
gpt-5,44,0.08396622644920781
gpt-5,45,0.0850318818853848
gpt-5,46,0.0855882292538237
gpt-5,47,0.08747903633872811
gpt-5,48,0.08745741396498197
gpt-5,49,0.08645828084599305
gpt-5,50,0.08550133582031982
gpt-5,51,0.08455264743772495
gpt-5,52,0.0843455310759682
gpt-5,53,0.0835732110264169
gpt-5,54,0.0838925617344124
gpt-5,55,0.08384878336835544
gpt-5,56,0.08391729523640357
gpt-5,57,0.0835900392130986
gpt-5,58,0.08461401417378389
gpt-5,59,0.08545864481852639
gpt-5,60,0.0866603076822523
gpt-5,61,0.08685240675273986
gpt-5,62,0.08793686917302801
gpt-5,63,0.09886039251275003
gpt-5,64,0.09862941756579069
gpt-5,65,0.09800775897937086
gpt-5,66,0.0971387596645017
gpt-5,67,0.09630727819538376
gpt-5,68,0.1070909935066624
gpt-5,69,0.10645584059348079
gpt-5,70,0.10558160741034017
gpt-5,71,0.11099740868372887
gpt-5,72,0.11063453351971742
gpt-5,73,0.11471668775762178
gpt-5,74,0.11382749237444578
gpt-5,75,0.13327778514700395
gpt-5,76,0.13233836685522915
gpt-5,77,0.13153157674480087
gpt-5,78,0.13141895662841496
